GPSDateTime,LineId,LineName,NextLevel,PrevLevel,Strlatlon,ToDir,VehicleId,VehicleNo,unknow
2019-01-17 00:07:38,7100,71,17,16,"121.387222,31.194033",0,沪D-T0971,Z5A-0037,1
2019-01-17 00:07:39,7100,71,2,1,"121.334616,31.172271",1,沪D-R5257,Z5A-0020,1
2019-01-17 00:07:39,7100,71,2,1,"121.334616,31.172271",1,沪D-R6051,Z5A-0007,1
2019-01-17 00:07:39,7100,71,18,17,"121.380003,31.19046",0,沪D-R5192,Z5A-0013,1
2019-01-17 00:07:42,7100,71,2,1,"121.334616,31.172271",1,沪D-R6079,Z5A-0018,1
2019-01-17 00:07:43,7100,71,19,18,"121.372647,31.188195",0,沪D-T0951,Z5A-0022,1
2019-01-17 00:07:53,7100,71,2,1,"121.334616,31.172271",1,沪D-R1273,Z5A-0002,1
2019-01-17 00:07:54,7100,71,2,1,"121.334616,31.172271",1,沪D-R5257,Z5A-0020,1
2019-01-17 00:07:54,7100,71,2,1,"121.334616,31.172271",1,沪D-R6051,Z5A-0007,1
2019-01-17 00:07:54,7100,71,19,18,"121.37792,31.189739",0,沪D-R5192,Z5A-0013,1
2019-01-17 00:07:57,7100,71,2,1,"121.334616,31.172271",1,沪D-R6079,Z5A-0018,1
2019-01-17 00:07:58,7100,71,2,1,"121.334853,31.171997",1,沪D-R6089,Z5A-0001,1
2019-01-17 00:07:58,7100,71,19,18,"121.370397,31.187475",0,沪D-T0951,Z5A-0022,1
2019-01-17 00:07:58,7100,71,17,16,"121.38639,31.193559",0,沪D-T0971,Z5A-0037,1
2019-01-17 00:07:59,7100,71,2,1,"121.334616,31.172271",1,沪D-R6051,Z5A-0007,1
2019-01-17 00:08:09,7100,71,2,1,"121.334616,31.172271",1,沪D-R5257,Z5A-0020,1
2019-01-17 00:08:09,7100,71,19,18,"121.377015,31.189453",0,沪D-R5192,Z5A-0013,1
2019-01-17 00:08:12,7100,71,2,1,"121.334616,31.172271",1,沪D-R6079,Z5A-0018,1
2019-01-17 00:08:13,7100,71,2,1,"121.334853,31.171997",1,沪D-R6089,Z5A-0001,1
2019-01-17 00:08:13,7100,71,2,1,"121.334616,31.172271",1,沪D-R1273,Z5A-0002,1
2019-01-17 00:08:13,7100,71,20,19,"121.368896,31.186996",0,沪D-T0951,Z5A-0022,1
2019-01-17 00:08:13,7100,71,17,16,"121.385555,31.193085",0,沪D-T0971,Z5A-0037,1
2019-01-17 00:08:14,7100,71,2,1,"121.334616,31.172271",1,沪D-R6051,Z5A-0007,1
2019-01-17 00:08:24,7100,71,2,1,"121.334616,31.172271",1,沪D-R5257,Z5A-0020,1
2019-01-17 00:08:24,7100,71,19,18,"121.377015,31.189453",0,沪D-R5192,Z5A-0013,1
2019-01-17 00:08:27,7100,71,2,1,"121.334616,31.172271",1,沪D-R6079,Z5A-0018,1
2019-01-17 00:08:28,7100,71,2,1,"121.334853,31.171997",1,沪D-R6089,Z5A-0001,1
2019-01-17 00:08:28,7100,71,2,1,"121.334616,31.172271",1,沪D-R1273,Z5A-0002,1
2019-01-17 00:08:28,7100,71,20,19,"121.368709,31.186936",0,沪D-T0951,Z5A-0022,1
2019-01-17 00:08:28,7100,71,17,16,"121.384974,31.192753",0,沪D-T0971,Z5A-0037,1
2019-01-17 00:08:29,7100,71,2,1,"121.334616,31.172271",1,沪D-R6051,Z5A-0007,1
2019-01-17 00:08:42,7100,71,2,1,"121.334616,31.172271",1,沪D-R6079,Z5A-0018,1
2019-01-17 00:08:42,7100,71,18,17,"121.384639,31.192562",0,沪D-T0971,Z5A-0037,1
2019-01-17 00:08:43,7100,71,2,1,"121.334853,31.171997",1,沪D-R6089,Z5A-0001,1
2019-01-17 00:08:43,7100,71,2,1,"121.334616,31.172271",1,沪D-R1273,Z5A-0002,1
2019-01-17 00:08:43,7100,71,20,19,"121.368521,31.186875",0,沪D-T0951,Z5A-0022,1
2019-01-17 00:08:44,7100,71,2,1,"121.334616,31.172271",1,沪D-R5257,Z5A-0020,1
2019-01-17 00:08:44,7100,71,2,1,"121.334616,31.172271",1,沪D-R6051,Z5A-0007,1
2019-01-17 00:08:44,7100,71,19,18,"121.377015,31.189453",0,沪D-R5192,Z5A-0013,1
2019-01-17 00:08:57,7100,71,2,1,"121.334616,31.172271",1,沪D-R6079,Z5A-0018,1
2019-01-17 00:08:58,7100,71,2,1,"121.334853,31.171997",1,沪D-R6089,Z5A-0001,1
2019-01-17 00:08:58,7100,71,2,1,"121.334616,31.172271",1,沪D-R1273,Z5A-0002,1
2019-01-17 00:08:58,7100,71,20,19,"121.368521,31.186875",0,沪D-T0951,Z5A-0022,1
2019-01-17 00:08:58,7100,71,18,17,"121.384473,31.192467",0,沪D-T0971,Z5A-0037,1
2019-01-17 00:08:59,7100,71,2,1,"121.334616,31.172271",1,沪D-R5257,Z5A-0020,1
2019-01-17 00:08:59,7100,71,2,1,"121.334616,31.172271",1,沪D-R6051,Z5A-0007,1
2019-01-17 00:08:59,7100,71,19,18,"121.377015,31.189453",0,沪D-R5192,Z5A-0013,1
2019-01-17 00:09:12,7100,71,2,1,"121.334616,31.172271",1,沪D-R6079,Z5A-0018,1
2019-01-17 00:09:12,7100,71,18,17,"121.384141,31.192279",0,沪D-T0971,Z5A-0037,1
2019-01-17 00:09:13,7100,71,2,1,"121.334853,31.171997",1,沪D-R6089,Z5A-0001,1
2019-01-17 00:09:13,7100,71,2,1,"121.334616,31.172271",1,沪D-R1273,Z5A-0002,1
2019-01-17 00:09:13,7100,71,20,19,"121.367864,31.186666",0,沪D-T0951,Z5A-0022,1
2019-01-17 00:09:14,7100,71,2,1,"121.334616,31.172271",1,沪D-R5257,Z5A-0020,1
2019-01-17 00:09:14,7100,71,2,1,"121.334616,31.172271",1,沪D-R6051,Z5A-0007,1
2019-01-17 00:09:14,7100,71,19,18,"121.376811,31.189419",0,沪D-R5192,Z5A-0013,1
2019-01-17 00:09:27,7100,71,2,1,"121.334616,31.172271",1,沪D-R6079,Z5A-0018,1
2019-01-17 00:09:27,7100,71,18,17,"121.383223,31.191755",0,沪D-T0971,Z5A-0037,1
2019-01-17 00:09:28,7100,71,2,1,"121.334853,31.171997",1,沪D-R6089,Z5A-0001,1
2019-01-17 00:09:28,7100,71,2,1,"121.334616,31.172271",1,沪D-R1273,Z5A-0002,1
2019-01-17 00:09:28,7100,71,20,19,"121.365987,31.186066",0,沪D-T0951,Z5A-0022,1
2019-01-17 00:09:29,7100,71,2,1,"121.334616,31.172271",1,沪D-R5257,Z5A-0020,1
2019-01-17 00:09:29,7100,71,2,1,"121.334616,31.172271",1,沪D-R6051,Z5A-0007,1
2019-01-17 00:09:29,7100,71,19,18,"121.375159,31.188945",0,沪D-R5192,Z5A-0013,1
2019-01-17 00:09:42,7100,71,2,1,"121.334616,31.172271",1,沪D-R6079,Z5A-0018,1
2019-01-17 00:09:42,7100,71,18,17,"121.383223,31.191755",0,沪D-T0971,Z5A-0037,1
2019-01-17 00:09:43,7100,71,2,1,"121.334853,31.171997",1,沪D-R6089,Z5A-0001,1
2019-01-17 00:09:43,7100,71,2,1,"121.334616,31.172271",1,沪D-R1273,Z5A-0002,1
2019-01-17 00:09:43,7100,71,20,19,"121.363643,31.185315",0,沪D-T0951,Z5A-0022,1
2019-01-17 00:09:44,7100,71,2,1,"121.334616,31.172271",1,沪D-R5257,Z5A-0020,1
2019-01-17 00:09:44,7100,71,2,1,"121.334616,31.172271",1,沪D-R6051,Z5A-0007,1
2019-01-17 00:09:44,7100,71,19,18,"121.373034,31.188339",0,沪D-R5192,Z5A-0013,1
2019-01-17 00:09:57,7100,71,2,1,"121.334616,31.172271",1,沪D-R6079,Z5A-0018,1
2019-01-17 00:09:57,7100,71,18,17,"121.381808,31.191122",0,沪D-T0971,Z5A-0037,1
2019-01-17 00:09:58,7100,71,2,1,"121.334853,31.171997",1,沪D-R6089,Z5A-0001,1
2019-01-17 00:09:58,7100,71,2,1,"121.334616,31.172271",1,沪D-R1273,Z5A-0002,1
2019-01-17 00:09:58,7100,71,21,20,"121.361469,31.184621",0,沪D-T0951,Z5A-0022,1
2019-01-17 00:09:59,7100,71,2,1,"121.334616,31.172271",1,沪D-R5257,Z5A-0020,1
2019-01-17 00:09:59,7100,71,2,1,"121.334616,31.172271",1,沪D-R6051,Z5A-0007,1
2019-01-17 00:09:59,7100,71,19,18,"121.370971,31.187676",0,沪D-R5192,Z5A-0013,1
2019-01-17 00:10:12,7100,71,2,1,"121.334616,31.172271",1,沪D-R6079,Z5A-0018,1
2019-01-17 00:10:12,7100,71,18,17,"121.38165,31.191072",0,沪D-T0971,Z5A-0037,1
2019-01-17 00:10:13,7100,71,2,1,"121.334853,31.171997",1,沪D-R6089,Z5A-0001,1
2019-01-17 00:10:13,7100,71,2,1,"121.334616,31.172271",1,沪D-R1273,Z5A-0002,1
2019-01-17 00:10:13,7100,71,21,20,"121.360754,31.184309",0,沪D-T0951,Z5A-0022,1
2019-01-17 00:10:14,7100,71,2,1,"121.334616,31.172271",1,沪D-R5257,Z5A-0020,1
2019-01-17 00:10:14,7100,71,2,1,"121.334616,31.172271",1,沪D-R6051,Z5A-0007,1
2019-01-17 00:10:14,7100,71,20,19,"121.369222,31.187197",0,沪D-R5192,Z5A-0013,1
2019-01-17 00:10:27,7100,71,2,1,"121.334616,31.172271",1,沪D-R6079,Z5A-0018,1
2019-01-17 00:10:27,7100,71,18,17,"121.379869,31.190501",0,沪D-T0971,Z5A-0037,1
2019-01-17 00:10:28,7100,71,2,1,"121.334853,31.171997",1,沪D-R6089,Z5A-0001,1
2019-01-17 00:10:28,7100,71,2,1,"121.334616,31.172271",1,沪D-R1273,Z5A-0002,1
2019-01-17 00:10:28,7100,71,21,20,"121.360487,31.184194",0,沪D-T0951,Z5A-0022,1
2019-01-17 00:10:29,7100,71,2,1,"121.334616,31.172271",1,沪D-R5257,Z5A-0020,1
2019-01-17 00:10:29,7100,71,2,1,"121.334616,31.172271",1,沪D-R6051,Z5A-0007,1
2019-01-17 00:10:29,7100,71,20,19,"121.368896,31.187168",0,沪D-R5192,Z5A-0013,1
2019-01-17 00:10:42,7100,71,18,17,"121.378275,31.189992",0,沪D-T0971,Z5A-0037,1
2019-01-17 00:10:43,7100,71,2,1,"121.334853,31.171997",1,沪D-R6089,Z5A-0001,1
2019-01-17 00:10:43,7100,71,2,1,"121.334616,31.172271",1,沪D-R1273,Z5A-0002,1
2019-01-17 00:10:43,7100,71,21,20,"121.359059,31.183571",0,沪D-T0951,Z5A-0022,1
2019-01-17 00:10:44,7100,71,2,1,"121.334616,31.172271",1,沪D-R5257,Z5A-0020,1
2019-01-17 00:10:44,7100,71,2,1,"121.334616,31.172271",1,沪D-R6051,Z5A-0007,1
2019-01-17 00:10:44,7100,71,20,19,"121.368896,31.187168",0,沪D-R5192,Z5A-0013,1
2019-01-17 00:10:47,7100,71,2,1,"121.334616,31.172271",1,沪D-R6079,Z5A-0018,1
2019-01-17 00:10:57,7100,71,19,18,"121.3779,31.189872",0,沪D-T0971,Z5A-0037,1
2019-01-17 00:10:58,7100,71,2,1,"121.334853,31.171997",1,沪D-R6089,Z5A-0001,1
2019-01-17 00:10:58,7100,71,2,1,"121.334616,31.172271",1,沪D-R1273,Z5A-0002,1
2019-01-17 00:10:58,7100,71,21,20,"121.358969,31.183532",0,沪D-T0951,Z5A-0022,1
2019-01-17 00:10:59,7100,71,2,1,"121.334616,31.172271",1,沪D-R5257,Z5A-0020,1
2019-01-17 00:10:59,7100,71,2,1,"121.334616,31.172271",1,沪D-R6051,Z5A-0007,1
2019-01-17 00:10:59,7100,71,20,19,"121.368896,31.187168",0,沪D-R5192,Z5A-0013,1
2019-01-17 00:11:01,7100,71,2,1,"121.334616,31.172271",1,沪D-R6079,Z5A-0018,1
2019-01-17 00:11:13,7100,71,2,1,"121.334853,31.171997",1,沪D-R6089,Z5A-0001,1
2019-01-17 00:11:13,7100,71,2,1,"121.334616,31.172271",1,沪D-R1273,Z5A-0002,1
2019-01-17 00:11:13,7100,71,21,20,"121.358969,31.183532",0,沪D-T0951,Z5A-0022,1
2019-01-17 00:11:14,7100,71,2,1,"121.334616,31.172271",1,沪D-R5257,Z5A-0020,1
2019-01-17 00:11:14,7100,71,2,1,"121.334616,31.172271",1,沪D-R6051,Z5A-0007,1
2019-01-17 00:11:14,7100,71,20,19,"121.368896,31.187168",0,沪D-R5192,Z5A-0013,1
2019-01-17 00:11:16,7100,71,2,1,"121.334616,31.172271",1,沪D-R6079,Z5A-0018,1
2019-01-17 00:11:17,7100,71,19,18,"121.377618,31.189784",0,沪D-T0971,Z5A-0037,1
2019-01-17 00:11:28,7100,71,2,1,"121.334853,31.171997",1,沪D-R6089,Z5A-0001,1
2019-01-17 00:11:28,7100,71,2,1,"121.334616,31.172271",1,沪D-R1273,Z5A-0002,1
2019-01-17 00:11:28,7100,71,2,1,"121.334616,31.172271",1,沪D-R6051,Z5A-0007,1
2019-01-17 00:11:28,7100,71,21,20,"121.358969,31.183532",0,沪D-T0951,Z5A-0022,1
2019-01-17 00:11:29,7100,71,2,1,"121.334616,31.172271",1,沪D-R5257,Z5A-0020,1
2019-01-17 00:11:29,7100,71,20,19,"121.367637,31.186696",0,沪D-R5192,Z5A-0013,1
2019-01-17 00:11:31,7100,71,2,1,"121.334616,31.172271",1,沪D-R6079,Z5A-0018,1
2019-01-17 00:11:32,7100,71,19,18,"121.377055,31.189603",0,沪D-T0971,Z5A-0037,1
2019-01-17 00:11:43,7100,71,2,1,"121.334853,31.171997",1,沪D-R6089,Z5A-0001,1
2019-01-17 00:11:43,7100,71,2,1,"121.334616,31.172271",1,沪D-R1273,Z5A-0002,1
2019-01-17 00:11:44,7100,71,2,1,"121.334616,31.172271",1,沪D-R5257,Z5A-0020,1
2019-01-17 00:11:44,7100,71,2,1,"121.334616,31.172271",1,沪D-R6051,Z5A-0007,1
2019-01-17 00:11:44,7100,71,20,19,"121.365613,31.186029",0,沪D-R5192,Z5A-0013,1
2019-01-17 00:11:46,7100,71,2,1,"121.334616,31.172271",1,沪D-R6079,Z5A-0018,1
2019-01-17 00:11:47,7100,71,19,18,"121.375181,31.189003",0,沪D-T0971,Z5A-0037,1
2019-01-17 00:11:48,7100,71,21,20,"121.358969,31.183532",0,沪D-T0951,Z5A-0022,1
2019-01-17 00:11:58,7100,71,2,1,"121.334853,31.171997",1,沪D-R6089,Z5A-0001,1
2019-01-17 00:11:58,7100,71,2,1,"121.334616,31.172271",1,沪D-R1273,Z5A-0002,1
2019-01-17 00:11:58,7100,71,2,1,"121.334616,31.172271",1,沪D-R6051,Z5A-0007,1
2019-01-17 00:11:58,7100,71,20,19,"121.363465,31.1854",0,沪D-R5192,Z5A-0013,1
2019-01-17 00:11:59,7100,71,2,1,"121.334616,31.172271",1,沪D-R5257,Z5A-0020,1
2019-01-17 00:12:01,7100,71,2,1,"121.334616,31.172271",1,沪D-R6079,Z5A-0018,1
2019-01-17 00:12:02,7100,71,19,18,"121.373398,31.188435",0,沪D-T0971,Z5A-0037,1
2019-01-17 00:12:03,7100,71,21,20,"121.358969,31.183532",0,沪D-T0951,Z5A-0022,1
2019-01-17 00:12:13,7100,71,2,1,"121.334853,31.171997",1,沪D-R6089,Z5A-0001,1
2019-01-17 00:12:13,7100,71,21,20,"121.361247,31.184726",0,沪D-R5192,Z5A-0013,1
2019-01-17 00:12:14,7100,71,2,1,"121.334616,31.172271",1,沪D-R5257,Z5A-0020,1
2019-01-17 00:12:14,7100,71,2,1,"121.334616,31.172271",1,沪D-R6051,Z5A-0007,1
2019-01-17 00:12:16,7100,71,2,1,"121.334616,31.172271",1,沪D-R6079,Z5A-0018,1
2019-01-17 00:12:17,7100,71,19,18,"121.371616,31.187865",0,沪D-T0971,Z5A-0037,1
2019-01-17 00:12:18,7100,71,2,1,"121.334616,31.172271",1,沪D-R1273,Z5A-0002,1
2019-01-17 00:12:18,7100,71,21,20,"121.358969,31.183532",0,沪D-T0951,Z5A-0022,1
2019-01-17 00:12:28,7100,71,2,1,"121.334853,31.171997",1,沪D-R6089,Z5A-0001,1
2019-01-17 00:12:29,7100,71,2,1,"121.334616,31.172271",1,沪D-R5257,Z5A-0020,1
2019-01-17 00:12:29,7100,71,2,1,"121.334616,31.172271",1,沪D-R6051,Z5A-0007,1
2019-01-17 00:12:31,7100,71,2,1,"121.334616,31.172271",1,沪D-R6079,Z5A-0018,1
2019-01-17 00:12:32,7100,71,2,1,"121.334616,31.172271",1,沪D-R1273,Z5A-0002,1
2019-01-17 00:12:32,7100,71,20,19,"121.370021,31.187356",0,沪D-T0971,Z5A-0037,1
2019-01-17 00:12:33,7100,71,21,20,"121.358969,31.183532",0,沪D-T0951,Z5A-0022,1
2019-01-17 00:12:33,7100,71,21,20,"121.359823,31.184073",0,沪D-R5192,Z5A-0013,1
2019-01-17 00:12:44,7100,71,2,1,"121.334616,31.172271",1,沪D-R5257,Z5A-0020,1
2019-01-17 00:12:46,7100,71,2,1,"121.334616,31.172271",1,沪D-R6079,Z5A-0018,1
2019-01-17 00:12:47,7100,71,2,1,"121.334616,31.172271",1,沪D-R1273,Z5A-0002,1
2019-01-17 00:12:47,7100,71,20,19,"121.369272,31.187115",0,沪D-T0971,Z5A-0037,1
2019-01-17 00:12:48,7100,71,2,1,"121.334853,31.171997",1,沪D-R6089,Z5A-0001,1
2019-01-17 00:12:48,7100,71,2,1,"121.334616,31.172271",1,沪D-R6051,Z5A-0007,1
2019-01-17 00:12:48,7100,71,21,20,"121.358969,31.183532",0,沪D-T0951,Z5A-0022,1
2019-01-17 00:12:48,7100,71,21,20,"121.35943,31.183918",0,沪D-R5192,Z5A-0013,1
2019-01-17 00:13:01,7100,71,2,1,"121.334616,31.172271",1,沪D-R6079,Z5A-0018,1
2019-01-17 00:13:02,7100,71,2,1,"121.334616,31.172271",1,沪D-R1273,Z5A-0002,1
2019-01-17 00:13:02,7100,71,20,19,"121.369272,31.187115",0,沪D-T0971,Z5A-0037,1
2019-01-17 00:13:03,7100,71,2,1,"121.334853,31.171997",1,沪D-R6089,Z5A-0001,1
2019-01-17 00:13:03,7100,71,2,1,"121.334616,31.172271",1,沪D-R6051,Z5A-0007,1
2019-01-17 00:13:03,7100,71,21,20,"121.358969,31.183532",0,沪D-T0951,Z5A-0022,1
2019-01-17 00:13:03,7100,71,21,20,"121.358929,31.183697",0,沪D-R5192,Z5A-0013,1
2019-01-17 00:13:04,7100,71,2,1,"121.334616,31.172271",1,沪D-R5257,Z5A-0020,1
2019-01-17 00:13:16,7100,71,2,1,"121.334616,31.172271",1,沪D-R6079,Z5A-0018,1
2019-01-17 00:13:17,7100,71,2,1,"121.334616,31.172271",1,沪D-R1273,Z5A-0002,1
2019-01-17 00:13:17,7100,71,20,19,"121.369082,31.187054",0,沪D-T0971,Z5A-0037,1
2019-01-17 00:13:18,7100,71,2,1,"121.334853,31.171997",1,沪D-R6089,Z5A-0001,1
2019-01-17 00:13:18,7100,71,2,1,"121.334616,31.172271",1,沪D-R6051,Z5A-0007,1
2019-01-17 00:13:18,7100,71,21,20,"121.358969,31.183532",0,沪D-T0951,Z5A-0022,1
2019-01-17 00:13:18,7100,71,21,20,"121.358929,31.183697",0,沪D-R5192,Z5A-0013,1
2019-01-17 00:13:19,7100,71,2,1,"121.334616,31.172271",1,沪D-R5257,Z5A-0020,1
2019-01-17 00:13:31,7100,71,2,1,"121.334616,31.172271",1,沪D-R6079,Z5A-0018,1
2019-01-17 00:13:32,7100,71,2,1,"121.334616,31.172271",1,沪D-R1273,Z5A-0002,1
2019-01-17 00:13:32,7100,71,20,19,"121.368614,31.186906",0,沪D-T0971,Z5A-0037,1
2019-01-17 00:13:33,7100,71,2,1,"121.334853,31.171997",1,沪D-R6089,Z5A-0001,1
2019-01-17 00:13:33,7100,71,2,1,"121.334616,31.172271",1,沪D-R6051,Z5A-0007,1
2019-01-17 00:13:33,7100,71,21,20,"121.357826,31.183034",0,沪D-T0951,Z5A-0022,1
2019-01-17 00:13:33,7100,71,21,20,"121.358478,31.18351",0,沪D-R5192,Z5A-0013,1
2019-01-17 00:13:34,7100,71,2,1,"121.334616,31.172271",1,沪D-R5257,Z5A-0020,1
2019-01-17 00:13:46,7100,71,2,1,"121.334616,31.172271",1,沪D-R6079,Z5A-0018,1
2019-01-17 00:13:47,7100,71,2,1,"121.334616,31.172271",1,沪D-R1273,Z5A-0002,1
2019-01-17 00:13:47,7100,71,21,20,"121.356982,31.182762",0,沪D-T0951,Z5A-0022,1
2019-01-17 00:13:47,7100,71,20,19,"121.36655,31.186245",0,沪D-T0971,Z5A-0037,1
2019-01-17 00:13:48,7100,71,2,1,"121.334853,31.171997",1,沪D-R6089,Z5A-0001,1
2019-01-17 00:13:48,7100,71,2,1,"121.334616,31.172271",1,沪D-R6051,Z5A-0007,1
2019-01-17 00:13:48,7100,71,21,20,"121.357079,31.182894",0,沪D-R5192,Z5A-0013,1
2019-01-17 00:13:49,7100,71,2,1,"121.334616,31.172271",1,沪D-R5257,Z5A-0020,1
2019-01-17 00:14:01,7100,71,2,1,"121.334616,31.172271",1,沪D-R6079,Z5A-0018,1
2019-01-17 00:14:02,7100,71,2,1,"121.334616,31.172271",1,沪D-R1273,Z5A-0002,1
2019-01-17 00:14:02,7100,71,21,20,"121.35492,31.182097",0,沪D-T0951,Z5A-0022,1
2019-01-17 00:14:02,7100,71,20,19,"121.364299,31.185526",0,沪D-T0971,Z5A-0037,1
2019-01-17 00:14:03,7100,71,2,1,"121.334853,31.171997",1,沪D-R6089,Z5A-0001,1
2019-01-17 00:14:03,7100,71,2,1,"121.334616,31.172271",1,沪D-R6051,Z5A-0007,1
2019-01-17 00:14:03,7100,71,21,20,"121.355216,31.182252",0,沪D-R5192,Z5A-0013,1
2019-01-17 00:14:04,7100,71,2,1,"121.334616,31.172271",1,沪D-R5257,Z5A-0020,1
2019-01-17 00:14:16,7100,71,2,1,"121.334616,31.172271",1,沪D-R6079,Z5A-0018,1
2019-01-17 00:14:17,7100,71,2,1,"121.334616,31.172271",1,沪D-R1273,Z5A-0002,1
2019-01-17 00:14:17,7100,71,21,20,"121.354076,31.181825",0,沪D-T0951,Z5A-0022,1
2019-01-17 00:14:17,7100,71,20,19,"121.361469,31.184621",0,沪D-T0971,Z5A-0037,1
2019-01-17 00:14:18,7100,71,2,1,"121.334853,31.171997",1,沪D-R6089,Z5A-0001,1
2019-01-17 00:14:18,7100,71,2,1,"121.334616,31.172271",1,沪D-R6051,Z5A-0007,1
2019-01-17 00:14:18,7100,71,21,20,"121.354206,31.181935",0,沪D-R5192,Z5A-0013,1
2019-01-17 00:14:19,7100,71,2,1,"121.334616,31.172271",1,沪D-R5257,Z5A-0020,1
2019-01-17 00:14:31,7100,71,2,1,"121.334616,31.172271",1,沪D-R6079,Z5A-0018,1
2019-01-17 00:14:32,7100,71,2,1,"121.334616,31.172271",1,沪D-R1273,Z5A-0002,1
2019-01-17 00:14:32,7100,71,22,21,"121.352763,31.181402",0,沪D-T0951,Z5A-0022,1
2019-01-17 00:14:32,7100,71,21,20,"121.360309,31.184115",0,沪D-T0971,Z5A-0037,1
2019-01-17 00:14:33,7100,71,2,1,"121.334853,31.171997",1,沪D-R6089,Z5A-0001,1
2019-01-17 00:14:33,7100,71,2,1,"121.334616,31.172271",1,沪D-R6051,Z5A-0007,1
2019-01-17 00:14:33,7100,71,22,21,"121.353087,31.181598",0,沪D-R5192,Z5A-0013,1
2019-01-17 00:14:34,7100,71,2,1,"121.334616,31.172271",1,沪D-R5257,Z5A-0020,1
2019-01-17 00:14:47,7100,71,2,1,"121.334616,31.172271",1,沪D-R1273,Z5A-0002,1
2019-01-17 00:14:47,7100,71,22,21,"121.352576,31.18134",0,沪D-T0951,Z5A-0022,1
2019-01-17 00:14:47,7100,71,21,20,"121.36022,31.184076",0,沪D-T0971,Z5A-0037,1
2019-01-17 00:14:48,7100,71,2,1,"121.334853,31.171997",1,沪D-R6089,Z5A-0001,1
2019-01-17 00:14:48,7100,71,2,1,"121.334616,31.172271",1,沪D-R6051,Z5A-0007,1
2019-01-17 00:14:48,7100,71,22,21,"121.352658,31.18148",0,沪D-R5192,Z5A-0013,1
2019-01-17 00:14:49,7100,71,2,1,"121.334616,31.172271",1,沪D-R5257,Z5A-0020,1
2019-01-17 00:14:51,7100,71,2,1,"121.334616,31.172271",1,沪D-R6079,Z5A-0018,1
2019-01-17 00:15:02,7100,71,2,1,"121.334616,31.172271",1,沪D-R1273,Z5A-0002,1
2019-01-17 00:15:02,7100,71,22,21,"121.350602,31.180705",0,沪D-T0951,Z5A-0022,1
2019-01-17 00:15:02,7100,71,21,20,"121.36022,31.184076",0,沪D-T0971,Z5A-0037,1
2019-01-17 00:15:03,7100,71,2,1,"121.334853,31.171997",1,沪D-R6089,Z5A-0001,1
2019-01-17 00:15:03,7100,71,2,1,"121.334616,31.172271",1,沪D-R6051,Z5A-0007,1
2019-01-17 00:15:03,7100,71,22,21,"121.351277,31.180967",0,沪D-R5192,Z5A-0013,1
2019-01-17 00:15:04,7100,71,2,1,"121.334616,31.172271",1,沪D-R5257,Z5A-0020,1
2019-01-17 00:15:06,7100,71,2,1,"121.334616,31.172271",1,沪D-R6079,Z5A-0018,1
2019-01-17 00:15:17,7100,71,2,1,"121.334616,31.172271",1,沪D-R1273,Z5A-0002,1
2019-01-17 00:15:17,7100,71,22,21,"121.349684,31.180041",0,沪D-T0951,Z5A-0022,1
2019-01-17 00:15:17,7100,71,21,20,"121.359863,31.183921",0,沪D-T0971,Z5A-0037,1
2019-01-17 00:15:18,7100,71,2,1,"121.334853,31.171997",1,沪D-R6089,Z5A-0001,1
2019-01-17 00:15:18,7100,71,2,1,"121.334616,31.172271",1,沪D-R6051,Z5A-0007,1
2019-01-17 00:15:18,7100,71,22,21,"121.349627,31.180088",0,沪D-R5192,Z5A-0013,1
2019-01-17 00:15:19,7100,71,2,1,"121.334616,31.172271",1,沪D-R5257,Z5A-0020,1
2019-01-17 00:15:21,7100,71,2,1,"121.334616,31.172271",1,沪D-R6079,Z5A-0018,1
2019-01-17 00:15:32,7100,71,2,1,"121.334616,31.172271",1,沪D-R1273,Z5A-0002,1
2019-01-17 00:15:32,7100,71,22,21,"121.348075,31.178881",0,沪D-T0951,Z5A-0022,1
2019-01-17 00:15:33,7100,71,2,1,"121.334853,31.171997",1,沪D-R6089,Z5A-0001,1
2019-01-17 00:15:33,7100,71,2,1,"121.334616,31.172271",1,沪D-R6051,Z5A-0007,1
2019-01-17 00:15:33,7100,71,22,21,"121.348073,31.178945",0,沪D-R5192,Z5A-0013,1
2019-01-17 00:15:34,7100,71,2,1,"121.334616,31.172271",1,沪D-R5257,Z5A-0020,1
2019-01-17 00:15:36,7100,71,2,1,"121.334616,31.172271",1,沪D-R6079,Z5A-0018,1
2019-01-17 00:15:37,7100,71,21,20,"121.359327,31.183688",0,沪D-T0971,Z5A-0037,1
2019-01-17 00:15:47,7100,71,2,1,"121.334616,31.172271",1,沪D-R1273,Z5A-0002,1
2019-01-17 00:15:47,7100,71,22,21,"121.346467,31.177721",0,沪D-T0951,Z5A-0022,1
2019-01-17 00:15:48,7100,71,2,1,"121.334853,31.171997",1,沪D-R6089,Z5A-0001,1
2019-01-17 00:15:48,7100,71,2,1,"121.334616,31.172271",1,沪D-R6051,Z5A-0007,1
2019-01-17 00:15:48,7100,71,22,21,"121.3467,31.177868",0,沪D-R5192,Z5A-0013,1
2019-01-17 00:15:49,7100,71,2,1,"121.334616,31.172271",1,沪D-R5257,Z5A-0020,1
2019-01-17 00:15:50,7100,71,2,1,"121.334616,31.172271",1,沪D-R6079,Z5A-0018,1
2019-01-17 00:15:51,7100,71,21,20,"121.358969,31.183532",0,沪D-T0971,Z5A-0037,1
